942;Band der Eiseskälte;1;256750;350000
942;Band der Eiseskälte;1;96400;133000
942;Band der Eiseskälte;1;99999;199999
942;Band der Eiseskälte;1;99999;199999
942;Band der Eiseskälte;1;124999;144999
809;Blutklinge;1;78687;90000
1204;Der grüne Turm;1;69188;96485
1179;Eiskalte Milch;1;100;100
870;Feurige Kriegsaxt;1;293600;299500
870;Feurige Kriegsaxt;1;227620;284525
870;Feurige Kriegsaxt;1;689999;699999
814;Fläschchen Öl;8;15568;15576
723;Geiferzahnleber;1;1533;1917
731;Geiferzahnschnauze;10;864;1080
858;Geringer Heiltrank;1;100;200
1523;Gewaltige Steinkeule;1;15000;18000
1523;Gewaltige Steinkeule;1;14999;17999
857;Großer roter Sack;1;6950;7835
810;Hammer des Nordwindes;1;148140;185175
810;Hammer des Nordwindes;1;107900;120000
810;Hammer des Nordwindes;1;151999;189999
810;Hammer des Nordwindes;1;199999;199999
810;Hammer des Nordwindes;1;189517;307455
810;Hammer des Nordwindes;1;189517;307455
867;Handschuhe der Heiligen Macht;1;118654;133286
867;Handschuhe der Heiligen Macht;1;98016;99999
1263;Hirnhacker;1;98596;120000
1263;Hirnhacker;1;118596;180000
1263;Hirnhacker;1;118596;120000
1263;Hirnhacker;1;199999;199999
868;Inbrünstiger Hüter;1;152299;199999
1443;Juwelenbesetztes Amulett von Cainwyn;1;131687;140000
1443;Juwelenbesetztes Amulett von Cainwyn;1;152964;191580
1443;Juwelenbesetztes Amulett von Cainwyn;1;91687;100000
805;Kleiner roter Beutel;1;407;484
1081;Knuspriges Spinnenfleisch;4;409;512
1081;Knuspriges Spinnenfleisch;10;1024;1280
1081;Knuspriges Spinnenfleisch;4;409;512
1081;Knuspriges Spinnenfleisch;10;1520;1900
754;Kurzschwert der Rache;1;24520;34525
833;Lebensstein;1;152000;199500
783;Leichter Balg;1;1413;1570
783;Leichter Balg;5;10000;50000
1251;Leinenverband;20;512;640
1315;Lilienkranz;1;53782;67228
1315;Lilienkranz;1;123261;139179
785;Maguskönigskraut;13;6656;8320
785;Maguskönigskraut;20;11520;14400
785;Maguskönigskraut;12;7680;9600
785;Maguskönigskraut;20;19980;20000
774;Malachit;1;315;394
774;Malachit;1;394;437
774;Malachit;1;394;437
774;Malachit;1;394;437
774;Malachit;3;996;1245
936;Mitternachtsstreitkolben;1;19999;23999
936;Mitternachtsstreitkolben;1;19999;23999
730;Murlocauge;10;768;960
1468;Murlocflosse;4;9068;10000
1297;Roben des Schattenzauberers;1;5136;6420
954;Rolle der Stärke;5;54492;68115
