14047;Runenstoff;3;13350;14625
14047;Runenstoff;3;13350;14625
22827;Elixier der erheblichen Frostmacht;1;33333;39999
24627;Sklaventreiberamicia;1;38500;40000
24627;Sklaventreiberamicia;1;38500;40000
24815;Teufelssteinschienbeinschützer;1;116325;120000
24815;Teufelssteinschienbeinschützer;1;116325;120000
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
23786;Khoriumkraftkern;1;319999;329998
24891;Skettisbeinschützer;1;107500;110000
24891;Skettisbeinschützer;1;107500;110000
24780;Knochenfresserhandgelenksschützer;1;213500;250000
24780;Knochenfresserhandgelenksschützer;1;213500;250000
24602;Sternenfeuerbeinkleider;1;48500;50000
24602;Sternenfeuerbeinkleider;1;48500;50000
31139;Faust der Abrechnung;1;257360;294200
31139;Faust der Abrechnung;1;224442;240000
24478;Jaggalperle;1;5900;5999
24478;Jaggalperle;1;5900;5999
24478;Jaggalperle;2;22000;22200
24478;Jaggalperle;1;6500;6900
24478;Jaggalperle;1;5900;5999
24478;Jaggalperle;2;22000;22200
24478;Jaggalperle;1;5900;5999
24478;Jaggalperle;1;6500;6900
23573;Gehärteter Adamantitbarren;20;2667984;2779980
23573;Gehärteter Adamantitbarren;10;1329999;1379999
23573;Gehärteter Adamantitbarren;1;129500;137999
23573;Gehärteter Adamantitbarren;4;599600;599960
23573;Gehärteter Adamantitbarren;4;599600;599960
23573;Gehärteter Adamantitbarren;4;599600;599960
22834;Elixier der erheblichen Verteidigung;1;15837;17597
24659;Konsortiummantelung;1;149886;199500
24659;Konsortiummantelung;1;149886;199500
24822;Netherpirschergürtel;1;26208;26499
23533;Stahlgriffstulpen;1;5495432;5999900
23537;Schwarze Teufelsstahlarmschienen;1;906271;1200000
23537;Schwarze Teufelsstahlarmschienen;1;906271;1200000
29957;Silbernes Drachenfalkenjunges;1;68000;70000
29957;Silbernes Drachenfalkenjunges;1;68000;70000
