21876;Urmondstofftasche;1;3250000;3440000
22790;Urflechte;20;339999;439999
22790;Urflechte;20;339999;439999
22790;Urflechte;20;339999;439999
24676;Eldr'naanarmreife;1;502825;600000
22787;Zottelkappe;20;80000;80000
22787;Zottelkappe;20;80000;80000
22787;Zottelkappe;20;80000;80000
31190;Schulterpolster des Träumers;1;156846;174273
31190;Schulterpolster des Träumers;1;98800;123500
31202;Gurt des göttlichen Segens;1;78399;97999
31186;Braxxis' Stab des Schlummers;1;240000;250000
31158;Großdrachenstoffgewandung;1;370000;400000
13512;Fläschchen der obersten Macht;1;187500;190000
13512;Fläschchen der obersten Macht;2;375000;378900
13512;Fläschchen der obersten Macht;2;375000;378900
13512;Fläschchen der obersten Macht;1;187500;190000
13512;Fläschchen der obersten Macht;1;187500;190000
13512;Fläschchen der obersten Macht;2;375000;378900
13512;Fläschchen der obersten Macht;1;187500;190000
1169;Schwarzschädelschild;1;106652;118503
23631;Pläne: Teuflisch scharfe Kampfaxt;1;180000;269999
24274;Runenverzierter Zauberfaden;1;2448899;2459999
31215;Abyssische Ledertreter;1;330000;370000
31215;Abyssische Ledertreter;1;260000;290000
31157;Tunika aus Großdrachenhaut;1;700000;870000
31157;Tunika aus Großdrachenhaut;1;310000;340000
31157;Tunika aus Großdrachenhaut;1;340000;360000
31157;Tunika aus Großdrachenhaut;1;300000;360000
27503;Rolle der Stärke V;5;382000;394000
27503;Rolle der Stärke V;5;382000;394000
27503;Rolle der Stärke V;5;382000;394000
27503;Rolle der Stärke V;5;382000;394000
12809;Wächterstein;1;16700;23500
12809;Wächterstein;1;16700;23500
2745;Die Grünen Hügel des Schlingendorntals - Seite 21;1;6500;7499
2745;Die Grünen Hügel des Schlingendorntals - Seite 21;2;13000;14998
11188;Gelber Machtkristall;1;7500;8500
23141;Vorlage: Gezackter Tiefenperidot;1;198750;200000
24273;Mystischer Zauberfaden;1;1704999;1759999
18653;Bauplan: Goblinüberbrückungskabel XL;1;950000;990000
11175;Große Netheressenz;1;100000;100000
22710;Blutdistel;20;900000;920000
29718;Muster: Trommeln des Tempos;1;60000;99999
29535;Netherkobrabeinrüstung;1;2999999;3499999
31285;Brustschutz der Kralle;1;93000;109000
31285;Brustschutz der Kralle;1;93000;109000
18782;Obere Hälfte von 'Hochentwickelte Rüstungsschmiedekunst: Band 2';1;59590;75738
31882;Segen Ass;1;31000;31409
31882;Segen Ass;1;31000;31409
31882;Segen Ass;1;31000;31409
31234;Kristallklinge der Draenei;1;178500;181000
31276;Stiefel des Zeloten;1;145594;167327
31276;Stiefel des Zeloten;1;145594;167327
31306;Gamaschen des heiligen Wappens;1;74500;101000
31306;Gamaschen des heiligen Wappens;1;74500;101000
10058;Dämmergewirkte Sandalen;1;240000;290000
25649;Knotenhautlederfetzen;20;30000;57000
25649;Knotenhautlederfetzen;20;30000;57000
25649;Knotenhautlederfetzen;20;30000;57000
25649;Knotenhautlederfetzen;20;30000;57000
25897;Starker Erdsturmdiamant;1;1188500;1189275
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;217460;217480
22457;Urmana;1;219500;224900
22457;Urmana;10;1940000;1975000
22457;Urmana;1;200000;207000
24658;Konsortiumhose;1;220000;280000
15409;Raffiniertes Tiefsteinsalz;20;1950000;2000000
15409;Raffiniertes Tiefsteinsalz;16;1560000;1600000
15409;Raffiniertes Tiefsteinsalz;2;195000;200000
31867;Verschleierter Edeltopas;1;145000;159999
31867;Verschleierter Edeltopas;1;145000;159999
31867;Verschleierter Edeltopas;1;145000;159999
18358;Das Arkanistenkochbuch;1;250000;250000
3858;Mithrilerz;20;207500;259999
3858;Mithrilerz;20;207500;259999
3858;Mithrilerz;20;207500;259999
3858;Mithrilerz;20;207500;259999
13463;Traumblatt;20;325500;340000
13518;Rezept: Fläschchen der Versteinerung;1;75000;79900
18517;Muster: Chromatischer Umhang;1;2000000;2200000
27499;Rolle der Intelligenz V;5;1115;3100
19261;Kriegsfürst 4;1;13433;29000
7070;Elementarwasser;5;45000;60000
7070;Elementarwasser;1;10500;44900
8223;Klinge des Basilisken;1;600000;680000
22449;Großer Prismasplitter;1;99000;101500
22449;Großer Prismasplitter;2;198000;203000
22449;Großer Prismasplitter;1;99000;101500
22449;Großer Prismasplitter;1;99000;101500
22449;Großer Prismasplitter;1;99000;101500
22449;Großer Prismasplitter;1;99000;101500
24032;Fragiler lebendiger Rubin;1;45000;0
31203;Arkanschleife;1;400000;470000
31277;Band des Pfadfinders;1;120000;190000
8831;Lila Lotus;1;7820;9775
25019;Schmetterhandbeinplatten;1;905121;1500000
5342;Raptorpunsch;2;4500;7500
5342;Raptorpunsch;4;9000;15000
791;Knorriger Eschenstab;1;40603;70000
2725;Die Grünen Hügel des Schlingendorntals - Seite 1;1;29000;31000
17683;Buch: Gabe der Wildnis II;1;38068;42298
31291;Kristallgeschmiedete Kriegsaxt;1;179425;199361
31291;Kristallgeschmiedete Kriegsaxt;1;179425;199361
2748;Die Grünen Hügel des Schlingendorntals - Seite 24;1;12500;17900
2748;Die Grünen Hügel des Schlingendorntals - Seite 24;6;75000;107400
2748;Die Grünen Hügel des Schlingendorntals - Seite 24;1;12500;17900
31288;Des Meisters Treter;1;38900;89900
4415;Bauplan: Handwerkermonokel;1;31000;158500
14344;Großer glänzender Splitter;1;90000;93500
14344;Großer glänzender Splitter;1;90000;93500
14344;Großer glänzender Splitter;3;270000;280500
9224;Elixier des Dämonentötens;20;741000;750000
9224;Elixier des Dämonentötens;20;741000;750000
18679;Kühler Ring;1;300000;330000
24065;Schillernder Talasit;1;65000;89999
24065;Schillernder Talasit;1;65000;89999
24065;Schillernder Talasit;1;65000;89999
24065;Schillernder Talasit;1;65000;89999
24065;Schillernder Talasit;1;65000;89999
25708;Dickes Grollhufleder;2;38400;46100
944;Stab des Elementarmagiers;1;165663;184070
9296;Rezept: Arthas' Gabe;1;29500;77500
9296;Rezept: Arthas' Gabe;1;29500;77500
7475;Majestätische Manschetten;1;240000;290000
16051;Bauplan: Thoriumpatronen;1;77500;90000
932;Satteltaschen für ein Teufelsross;1;10000;13500
22838;Hasttrank;5;147245;149440
22838;Hasttrank;5;147245;149440
22838;Hasttrank;5;147245;149440
22838;Hasttrank;5;147245;149440
7075;Erdenkern;1;50000;53500
31213;Abyssische Plattensabatons;1;520000;560000
31213;Abyssische Plattensabatons;1;409999;479999
11224;Formel: Schild - Frostwiderstand;1;270000;313500
18600;Foliant der arkanen Brillanz;1;49527;55030
18600;Foliant der arkanen Brillanz;1;49527;55030
18600;Foliant der arkanen Brillanz;1;36079;45099
18600;Foliant der arkanen Brillanz;1;42726;47473
3823;Geringer Unsichtbarkeitstrank;5;83500;89500
3823;Geringer Unsichtbarkeitstrank;5;83500;89500
3823;Geringer Unsichtbarkeitstrank;5;83500;89500
3823;Geringer Unsichtbarkeitstrank;5;83500;89500
31162;Teufelssteinmantelung;1;290000;350000
31280;Stulpen des Donnerrufers;1;156984;174427
2744;Die Grünen Hügel des Schlingendorntals - Seite 20;4;26000;29996
21151;Schwarzer Rumsey Rum;5;5500;6000
25006;Eroberergurt;1;907884;1500000
31163;Netherstahlhandschützer;1;300000;330000
14287;Opulente Tunika;1;200000;230000
29550;Foliant des Wasserherbeizauberns IX;1;27029;33937
29550;Foliant des Wasserherbeizauberns IX;1;15000;29999
29550;Foliant des Wasserherbeizauberns IX;1;27029;33937
16042;Bauplan: Thoriumapparat;1;4900;8500
24055;Unbeständiges Nachtauge;1;145000;159999
13422;Steinschuppenaal;3;15000;16500
29740;Teuflische Waffen;2;383000;395800
18661;Bauplan: Weltvergrößerer;1;160000;165000
18661;Bauplan: Weltvergrößerer;1;160000;165000
18661;Bauplan: Weltvergrößerer;1;160000;165000
18661;Bauplan: Weltvergrößerer;1;160000;165000
18661;Bauplan: Weltvergrößerer;1;160000;165000
21884;Urfeuer;1;239999;249599
22153;Foliant der arkanen Brillanz 2;1;69999;149999
30809;Mal des Sargeras;2;17500;19000
29536;Netherkluftbeinrüstung;1;273360;1284200
29536;Netherkluftbeinrüstung;1;273360;1284200
29536;Netherkluftbeinrüstung;1;273360;1284200
29536;Netherkluftbeinrüstung;1;273360;1284200
18518;Muster: Balg der Wildnis;1;4000000;4500000
25098;Tuurikfackel;1;200000;240000
13025;Vorschlaghammer der Totenwaldfelle;1;33767;42209
31156;Halsberge aus Großdrachenschuppen;1;330000;370000
31156;Halsberge aus Großdrachenschuppen;1;330000;370000
31671;Schlangenfleisch;11;252725;253000
31671;Schlangenfleisch;20;459500;460000
33204;Brustschutz des Schattenschleichers;1;4498820;4999900
22839;Zerstörungstrank;5;227220;232940
22839;Zerstörungstrank;5;227220;232940
22839;Zerstörungstrank;5;227220;232940
22839;Zerstörungstrank;5;227220;232940
22794;Teufelslotus;5;132500;147500
23116;Massiver Golddraenit;1;4900;5000
13468;Schwarzer Lotus;1;39554;40000
10998;Geringe Astralessenz;1;10000;10000
10998;Geringe Astralessenz;2;4787;5384
10998;Geringe Astralessenz;2;3200;5200
