29529;Trommeln der Schlacht;1;349999;369999
29529;Trommeln der Schlacht;1;349999;369999
29493;Flammenschuppenstiefel;1;2199998;2499900
12994;Thorbias' Stulpen;1;119102;148767
5576;Großer brauner Sack;1;7600;9500
2815;Bogenklingenreißer;1;79667;110000
2824;Hurrikan;1;88048;88800
2825;Bogen der Sengpfeile;1;100052;111169
24193;Vorlage: Klobiger lebendiger Rubin;1;712081;811201
24060;Glänzender Edeltopas;1;256500;256500
24060;Glänzender Edeltopas;1;256500;256500
24060;Glänzender Edeltopas;1;256698;256698
24060;Glänzender Edeltopas;1;256500;256500
24060;Glänzender Edeltopas;1;256698;256698
12990;Messers Schneide;1;75091;89035
12990;Messers Schneide;1;78491;99935
24061;Glitzernder Edeltopas;1;124999;124999
24061;Glitzernder Edeltopas;1;124800;124800
24061;Glitzernder Edeltopas;1;124999;124999
24061;Glitzernder Edeltopas;1;124800;124800
2775;Silbererz;1;4500;5500
2836;Grober Stein;18;71756;71820
24033;Gediegener Stern der Elune;1;42500;42500
24033;Gediegener Stern der Elune;1;42500;42500
24033;Gediegener Stern der Elune;1;42500;42500
31903;Furien 5;1;19990000;24990000
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;246000;260000
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259836;259857
22451;Urluft;1;259999;259999
22451;Urluft;1;259999;259999
22451;Urluft;1;259999;259999
22451;Urluft;1;259999;259999
22451;Urluft;1;259999;259999
22451;Urluft;1;246000;260000
22451;Urluft;1;246000;260000
22451;Urluft;1;246000;260000
22451;Urluft;1;295300;299099
22451;Urluft;1;246000;250000
8146;Tückische Klaue;4;6400;8000
24054;Stattliches Nachtauge;1;114500;114500
24054;Stattliches Nachtauge;1;114500;114500
24054;Stattliches Nachtauge;1;114500;114500
24054;Stattliches Nachtauge;1;114500;114500
24030;Runenverzierter lebendiger Rubin;1;187999;187999
24030;Runenverzierter lebendiger Rubin;1;187800;187800
24030;Runenverzierter lebendiger Rubin;1;187800;187800
