10605;Bauplan: Zaubermachtschutzbrille Xtrem;1;2361;2952
7057;Grüne Seidenschultern;1;13484;19999
15752;Muster: Lebendige Gamaschen;1;37500;40000
31321;Halsreif der Buße;1;1299999;1299999
13445;Elixier der überragenden Verteidigung;20;295000;300000
13445;Elixier der überragenden Verteidigung;20;295000;300000
23109;Königlicher Schattendraenit;1;39999;49999
12983;Rakzurkeule;1;10000;25000
31332;Blendschlag;1;16000000;18999999
24059;Mächtiger Edeltopas;1;130000;135000
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;130000;135000
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;220000;260000
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;136800;136800
24059;Mächtiger Edeltopas;1;130000;135000
24059;Mächtiger Edeltopas;1;130000;135000
24059;Mächtiger Edeltopas;1;130000;135000
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;136800;136800
24059;Mächtiger Edeltopas;1;136800;136800
24059;Mächtiger Edeltopas;1;136800;136800
24059;Mächtiger Edeltopas;1;136800;136800
24059;Mächtiger Edeltopas;1;136800;136800
24059;Mächtiger Edeltopas;1;136900;136900
24059;Mächtiger Edeltopas;1;136900;136900
24059;Mächtiger Edeltopas;1;136900;136900
24059;Mächtiger Edeltopas;1;139500;139500
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;130577;149499
24059;Mächtiger Edeltopas;1;136900;136900
3355;Wildstahlblume;15;149318;149318
23095;Klobiger Blutgranat;1;53750;55500
23095;Klobiger Blutgranat;1;53750;55500
23095;Klobiger Blutgranat;1;53750;55500
23095;Klobiger Blutgranat;1;53750;55500
23095;Klobiger Blutgranat;1;53750;55500
23095;Klobiger Blutgranat;1;53750;55500
23095;Klobiger Blutgranat;1;53750;55500
23095;Klobiger Blutgranat;1;53750;55500
3358;Khadgars Schnurrbart;20;7900;7900
3358;Khadgars Schnurrbart;20;7060;8000
3358;Khadgars Schnurrbart;20;7060;8000
11018;Erde von Un'Goro;60;193140;200000
19270;Elementar 3;1;25939;32024
19270;Elementar 3;1;27980;34976
24368;Waffen des Echsenkessels;1;78194;86883
19261;Kriegsfürst 4;1;34862;38736
19261;Kriegsfürst 4;1;40122;44580
23100;Glitzernder Flammenspessarit;1;53750;55500
23100;Glitzernder Flammenspessarit;1;53750;55500
23100;Glitzernder Flammenspessarit;1;53750;55500
3608;Pläne: Mächtiger Eisenhammer;1;750;7000
1274;Hopfen;11;40506;60600
15672;Wunderbare Stulpen;1;98246;100000
23117;Azurmondstein;2;17918;22398
23117;Azurmondstein;7;26062;32578
23117;Azurmondstein;20;131313;141414
23117;Azurmondstein;1;18899;19999
23117;Azurmondstein;1;18899;19999
24030;Runenverzierter lebendiger Rubin;1;196792;218658
24030;Runenverzierter lebendiger Rubin;1;233878;249999
24030;Runenverzierter lebendiger Rubin;1;196792;218658
24030;Runenverzierter lebendiger Rubin;1;196792;218658
24030;Runenverzierter lebendiger Rubin;1;196792;218658
24030;Runenverzierter lebendiger Rubin;1;218500;218500
24030;Runenverzierter lebendiger Rubin;1;233878;249999
24030;Runenverzierter lebendiger Rubin;1;233878;249999
24030;Runenverzierter lebendiger Rubin;1;233878;249999
24030;Runenverzierter lebendiger Rubin;1;233878;249999
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;196792;218658
24030;Runenverzierter lebendiger Rubin;1;218500;218500
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;220000;250000
24030;Runenverzierter lebendiger Rubin;1;218500;218500
24030;Runenverzierter lebendiger Rubin;1;218500;218500
24030;Runenverzierter lebendiger Rubin;1;218500;218500
24030;Runenverzierter lebendiger Rubin;1;206500;218499
24030;Runenverzierter lebendiger Rubin;1;233878;249999
24665;Schattenratgugel;1;2201282;2500000
2453;Beulengras;16;2400;2400
2453;Beulengras;20;2550;3500
2453;Beulengras;20;3400;3400
2453;Beulengras;12;2000;2000
4625;Feuerblüte;20;197500;249900
13073;Mugthols Helm;1;27591;35000
3819;Winterbiss;3;2100;2100
3819;Winterbiss;20;14000;14000
32658;Abzeichen der Hartnäckigkeit;1;8500000;8900000
19264;Kriegsfürst 7;1;297535;304419
19264;Kriegsfürst 7;1;193990;215544
19264;Kriegsfürst 7;1;287629;359537
19264;Kriegsfürst 7;1;287629;359537
24592;Feuerherzhandschuhe;1;75616;94520
22450;Kristall der Leere;1;80100;90000
22450;Kristall der Leere;1;80100;90000
22450;Kristall der Leere;1;80100;90000
22450;Kristall der Leere;1;80100;90000
21887;Knotenhautleder;10;88750;90000
21887;Knotenhautleder;20;187500;189000
21887;Knotenhautleder;20;187500;189000
16649;Schredderanleitung - Seite 5;1;6500;7500
3369;Grabmoos;20;69500;69500
3369;Grabmoos;19;66025;66025
3369;Grabmoos;20;69500;69500
3369;Grabmoos;1;3475;3475
3369;Grabmoos;20;69500;69500
20749;Hervorragendes Zauberöl;1;179000;189000
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;179000;189000
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;179000;189000
20749;Hervorragendes Zauberöl;1;274022;284050
20749;Hervorragendes Zauberöl;1;179000;189000
20749;Hervorragendes Zauberöl;1;179000;189000
9187;Elixier der großen Beweglichkeit;10;45000;50000
16245;Formel: Stiefel - Große Beweglichkeit;1;125000;150000
16245;Formel: Stiefel - Große Beweglichkeit;1;216000;220000
32411;Vorlage: Donnernder Himmelsfeuerdiamant;1;245000;245500
32411;Vorlage: Donnernder Himmelsfeuerdiamant;1;149590;188238
32411;Vorlage: Donnernder Himmelsfeuerdiamant;1;240000;250000
21884;Urfeuer;1;226000;230000
21884;Urfeuer;1;226000;230000
21884;Urfeuer;1;226000;230000
21884;Urfeuer;1;226000;230000
21884;Urfeuer;1;226000;230000
21884;Urfeuer;1;226000;230000
21884;Urfeuer;2;442000;460000
21884;Urfeuer;1;226000;230000
21884;Urfeuer;1;236099;237599
21884;Urfeuer;5;999900;1092500
21884;Urfeuer;1;240000;240000
24787;Finsterbluthose;1;1957774;1990000
32755;Muster: Mantelung des flinken Gedankens;1;9999900;9999900
15526;Wachpostencape;1;2252;2816
19272;Elementar 5;1;277404;308226
